Cocos	Lagoon	10	m	data
SFR	31-May-05			
N	E	FoodProductionRate		
246	98	0.01
246	97	0.01
246	96	0.01
246	95	0.01
246	94	0.01
246	93	0.01
246	92	0.0075
246	91	0.0075
246	90	0.01
246	89	0.01
246	88	0.01
246	87	0.01
246	86	0.0075
246	85	0.01
246	84	0.0075
246	83	0.0075
246	82	0.01
246	81	0.01
246	80	0.0075
246	79	0.01
246	78	0.0075
246	77	0.01
246	76	0.01
246	75	0.0075
246	74	0.01
246	73	0.0075
246	72	0.01
246	71	0.01
246	70	0.0075
246	69	0.01
246	68	0.01
246	67	0.0075
246	66	0.0075
246	65	0.0075
246	64	0.0075
246	63	0.0075
246	62	0.02
246	61	0.02
246	60	0.02
246	59	0.02
246	58	0.02
246	57	0.02
246	56	0.02
246	55	0.02
246	54	0.02
246	53	0.02
246	52	0.02
246	51	0.02
246	50	0.02
246	49	0.02
246	48	0.02
246	47	0.0075
246	46	0.0075
246	45	0.0075
246	44	0.0075
246	43	0.0075
246	42	0.0075
246	41	0.0075
246	40	0.0125
246	39	0.0125
246	38	0.0125
246	37	0.0125
246	36	0.0125
246	35	0.02
246	34	0.02
246	33	0.02
246	32	0.02
246	31	0.02
246	30	0.02
246	29	0.02
246	28	0.02
246	27	0.02
246	26	0.02
246	25	0.02
246	24	0.02
246	23	0.02
246	22	0.02
246	21	0.02
246	20	0.02
246	19	0.02
246	18	0.02
246	17	0.02
246	16	0.02
246	15	0.02
246	14	0.02
246	13	0.02
246	12	0.02
246	11	0.02
246	10	0.02
246	9	0.02
246	8	0.02
246	7	0.02
246	6	0.02
246	5	0.02
246	4	0.02
246	3	0.02
246	2	0.0125
246	1	0.0125
246	0	0.0125
245	112	0.01
245	111	0.01
245	110	0.01
245	109	0.01
245	108	0.01
245	107	0.01
245	106	0.01
245	105	0.01
245	104	0.01
245	103	0.01
245	102	0.01
245	101	0.01
245	100	0.01
245	99	0.01
245	98	0.01
245	97	0.01
245	96	0.01
245	95	0.01
245	94	0.01
245	93	0.01
245	92	0.01
245	91	0.0075
245	90	0.01
245	89	0.0075
245	88	0.0075
245	87	0.0075
245	86	0.0075
245	85	0.0075
245	84	0.01
245	83	0.01
245	82	0.01
245	81	0.0075
245	80	0.0075
245	79	0.01
245	78	0.0075
245	77	0.0075
245	76	0.01
245	75	0.01
245	74	0.01
245	73	0.0075
245	72	0.0075
245	71	0.0075
245	70	0.0075
245	69	0.0075
245	68	0.01
245	67	0.0075
245	66	0.0075
245	65	0.0075
245	64	0.0075
245	63	0.0075
245	62	0.02
245	61	0.02
245	60	0.02
245	59	0.02
245	58	0.02
245	57	0.02
245	56	0.02
245	55	0.02
245	54	0.02
245	53	0.02
245	52	0.02
245	51	0.02
245	50	0.02
245	49	0.02
245	48	0.02
245	47	0.02
245	46	0.0075
245	45	0.0075
245	44	0.0075
245	43	0.0075
245	42	0.0075
245	41	0.0075
245	40	0.0125
245	39	0.0125
245	38	0.0125
245	37	0.0125
245	36	0.0125
245	35	0.0125
245	34	0.0125
245	33	0.02
245	32	0.02
245	31	0.02
245	30	0.02
245	29	0.02
245	28	0.02
245	27	0.02
245	26	0.02
245	25	0.02
245	24	0.02
245	23	0.02
245	22	0.02
245	21	0.02
245	20	0.02
245	19	0.02
245	18	0.02
245	17	0.02
245	16	0.02
245	15	0.02
245	14	0.02
245	13	0.02
245	12	0.02
245	11	0.02
245	10	0.02
245	9	0.02
245	8	0.02
245	7	0.02
245	6	0.02
245	5	0.02
245	4	0.02
245	3	0.02
245	2	0.0125
245	1	0.0125
245	0	0.0125
244	112	0.01
244	111	0.01
244	110	0.01
244	109	0.01
244	108	0.01
244	107	0.01
244	106	0.01
244	105	0.01
244	104	0.01
244	103	0.01
244	102	0.01
244	101	0.01
244	100	0.01
244	99	0.01
244	98	0.01
244	97	0.01
244	96	0.01
244	95	0.01
244	94	0.01
244	93	0.0075
244	92	0.01
244	91	0.01
244	90	0.01
244	89	0.0075
244	88	0.0075
244	87	0.0075
244	86	0.0075
244	85	0.01
244	84	0.0075
244	83	0.01
244	82	0.01
244	81	0.01
244	80	0.01
244	79	0.01
244	78	0.0075
244	77	0.0075
244	76	0.0075
244	75	0.01
244	74	0.01
244	73	0.0075
244	72	0.01
244	71	0.0075
244	70	0.0075
244	69	0.0075
244	68	0.0075
244	67	0.0075
244	66	0.0075
244	65	0.0075
244	64	0.0075
244	63	0.02
244	62	0.02
244	61	0.02
244	60	0.0125
244	59	0.02
244	58	0.02
244	57	0.02
244	56	0.02
244	55	0.02
244	54	0.02
244	53	0.02
244	52	0.02
244	51	0.02
244	50	0.02
244	49	0.02
244	48	0.02
244	47	0.02
244	46	0.0075
244	45	0.0075
244	44	0.0075
244	43	0.0075
244	42	0.0075
244	41	0.0075
244	40	0.0075
244	39	0.0075
244	38	0.0075
244	37	0.0075
244	36	0.0125
244	35	0.0125
244	34	0.0125
244	33	0.02
244	32	0.02
244	31	0.02
244	30	0.02
244	29	0.02
244	28	0.02
244	27	0.02
244	26	0.02
244	25	0.02
244	24	0.02
244	23	0.02
244	22	0.02
244	21	0.02
244	20	0.02
244	19	0.02
244	18	0.02
244	17	0.02
244	16	0.02
244	15	0.02
244	14	0.02
244	13	0.02
244	12	0.02
244	11	0.02
244	10	0.02
244	9	0.02
244	8	0.02
244	7	0.02
244	6	0.02
244	5	0.02
244	4	0.02
244	3	0.02
244	2	0.0125
244	1	0.0125
244	0	0.0125
243	112	0.01
243	111	0.01
243	110	0.01
243	109	0.01
243	108	0.01
243	107	0.01
243	106	0.01
243	105	0.01
243	104	0.01
243	103	0.01
243	102	0.01
243	101	0.01
243	100	0.01
243	99	0.01
243	98	0.01
243	97	0.01
243	96	0.0075
243	95	0.01
243	94	0.0075
243	93	0.01
243	92	0.0075
243	91	0.0075
243	90	0.01
243	89	0.0075
243	88	0.01
243	87	0.01
243	86	0.01
243	85	0.01
243	84	0.0075
243	83	0.01
243	82	0.01
243	81	0.01
243	80	0.01
243	79	0.01
243	78	0.01
243	77	0.0075
243	76	0.0075
243	75	0.01
243	74	0.0075
243	73	0.0075
243	72	0.0075
243	71	0.0075
243	70	0.0075
243	69	0.0075
243	68	0.0075
243	67	0.0075
243	66	0.0075
243	65	0.0075
243	64	0.02
243	63	0.02
243	62	0.02
243	61	0.02
243	60	0.02
243	59	0.02
243	58	0.02
243	57	0.02
243	56	0.02
243	55	0.02
243	54	0.02
243	53	0.02
243	52	0.02
243	51	0.02
243	50	0.02
243	49	0.02
243	48	0.02
243	47	0.02
243	46	0.0075
243	45	0.0075
243	44	0.0075
243	43	0.0075
243	42	0.0075
243	41	0.0075
243	40	0.0075
243	39	0.0075
243	38	0.0075
243	37	0.0075
243	36	0.0075
243	35	0.0125
243	34	0.0125
243	33	0.02
243	32	0.02
243	31	0.02
243	30	0.02
243	29	0.0125
243	28	0.02
243	27	0.02
243	26	0.02
243	25	0.02
243	24	0.02
243	23	0.02
243	22	0.02
243	21	0.02
243	20	0.02
243	19	0.02
243	18	0.02
243	17	0.02
243	16	0.02
243	15	0.02
243	14	0.02
243	13	0.02
243	12	0.02
243	11	0.02
243	10	0.02
243	9	0.02
243	8	0.02
243	7	0.02
243	6	0.02
243	5	0.02
243	4	0.02
243	3	0.02
243	2	0.02
243	1	0.02
243	0	0.02
242	112	0.01
242	111	0.01
242	110	0.01
242	109	0.01
242	108	0.01
242	107	0.01
242	106	0.01
242	105	0.01
242	104	0.01
242	103	0.01
242	102	0.01
242	101	0.01
242	100	0.01
242	99	0.01
242	98	0.01
242	97	0.01
242	96	0.0075
242	95	0.0075
242	94	0.0075
242	93	0.01
242	92	0.0075
242	91	0.01
242	90	0.01
242	89	0.01
242	88	0.01
242	87	0.01
242	86	0.01
242	85	0.0075
242	84	0.0075
242	83	0.01
242	82	0.01
242	81	0.01
242	80	0.01
242	79	0.01
242	78	0.01
242	77	0.01
242	76	0.01
242	75	0.01
242	74	0.0075
242	73	0.0075
242	72	0.0075
242	71	0.0075
242	70	0.0075
242	69	0.0075
242	68	0.0075
242	67	0.0075
242	66	0.0075
242	65	0.0075
242	64	0.0075
242	63	0.02
242	62	0.02
242	61	0.02
242	60	0.02
242	59	0.02
242	58	0.02
242	57	0.02
242	56	0.02
242	55	0.02
242	54	0.02
242	53	0.0125
242	52	0.0125
242	51	0.02
242	50	0.02
242	49	0.02
242	48	0.02
242	47	0.02
242	46	0.0075
242	45	0.0075
242	44	0.0075
242	43	0.0075
242	42	0.0075
242	41	0.0075
242	40	0.0075
242	39	0.0075
242	38	0.0075
242	37	0.0075
242	36	0.0075
242	35	0.0125
242	34	0.0125
242	33	0.02
242	32	0.02
242	31	0.0125
242	30	0.0125
242	29	0.0125
242	28	0.0125
242	27	0.02
242	26	0.02
242	25	0.02
242	24	0.02
242	23	0.02
242	22	0.02
242	21	0.02
242	20	0.0125
242	19	0.02
242	18	0.02
242	17	0.02
242	16	0.02
242	15	0.02
242	14	0.02
242	13	0.02
242	12	0.02
242	11	0.02
242	10	0.02
242	9	0.02
242	8	0.02
242	7	0.02
242	6	0.02
242	5	0.02
242	4	0.02
242	3	0.02
242	2	0.02
242	1	0.02
242	0	0.02
241	112	0.01
241	111	0.01
241	110	0.01
241	109	0.01
241	108	0.01
241	107	0.01
241	106	0.01
241	105	0.01
241	104	0.01
241	103	0.01
241	102	0.01
241	101	0.01
241	100	0.01
241	99	0.0075
241	98	0.01
241	97	0.0075
241	96	0.0075
241	95	0.01
241	94	0.0075
241	93	0.01
241	92	0.0075
241	91	0.0075
241	90	0.01
241	89	0.01
241	88	0.01
241	87	0.01
241	86	0.0075
241	85	0.0075
241	84	0.01
241	83	0.01
241	82	0.01
241	81	0.01
241	80	0.01
241	79	0.0075
241	78	0.0075
241	77	0.01
241	76	0.01
241	75	0.01
241	74	0.0075
241	73	0.0075
241	72	0.0075
241	71	0.0075
241	70	0.0075
241	69	0.0075
241	68	0.0075
241	67	0.0075
241	66	0.0075
241	65	0.0075
241	64	0.0075
241	63	0.0075
241	62	0.02
241	61	0.02
241	60	0.02
241	59	0.02
241	58	0.02
241	57	0.02
241	56	0.0125
241	55	0.0125
241	54	0.0125
241	53	0.0125
241	52	0.0125
241	51	0.0125
241	50	0.02
241	49	0.02
241	48	0.02
241	47	0.02
241	46	0.02
241	45	0.0075
241	44	0.0075
241	43	0.0075
241	42	0.0075
241	41	0.0075
241	40	0.0075
241	39	0.0075
241	38	0.0075
241	37	0.0075
241	36	0.0075
241	35	0.02
241	34	0.02
241	33	0.02
241	32	0.02
241	31	0.0125
241	30	0.0125
241	29	0.0125
241	28	0.0125
241	27	0.02
241	26	0.02
241	25	0.02
241	24	0.02
241	23	0.02
241	22	0.0125
241	21	0.0125
241	20	0.0125
241	19	0.0125
241	18	0.0125
241	17	0.02
241	16	0.02
241	15	0.02
241	14	0.02
241	13	0.02
241	12	0.02
241	11	0.02
241	10	0.02
241	9	0.02
241	8	0.02
241	7	0.02
241	6	0.02
241	5	0.02
241	4	0.02
241	3	0.02
241	2	0.02
241	1	0.02
241	0	0.02
240	112	0.01
240	111	0.01
240	110	0.01
240	109	0.01
240	108	0.01
240	107	0.01
240	106	0.01
240	105	0.01
240	104	0.01
240	103	0.01
240	102	0.01
240	101	0.01
240	100	0.01
240	99	0.0075
240	98	0.01
240	97	0.01
240	96	0.0075
240	95	0.01
240	94	0.0075
240	93	0.0075
240	92	0.01
240	91	0.01
240	90	0.01
240	89	0.01
240	88	0.01
240	87	0.01
240	86	0.01
240	85	0.01
240	84	0.01
240	83	0.01
240	82	0.01
240	81	0.01
240	80	0.01
240	79	0.01
240	78	0.01
240	77	0.0075
240	76	0.01
240	75	0.01
240	74	0.0075
240	73	0.0075
240	72	0.0075
240	71	0.0075
240	70	0.0075
240	69	0.0075
240	68	0.0075
240	67	0.0075
240	66	0.0075
240	65	0.0075
240	64	0.0075
240	63	0.0075
240	62	0.02
240	61	0.02
240	60	0.02
240	59	0.02
240	58	0.0125
240	57	0.0125
240	56	0.0125
240	55	0.0125
240	54	0.0125
240	53	0.0125
240	52	0.0125
240	51	0.0125
240	50	0.02
240	49	0.02
240	48	0.02
240	47	0.02
240	46	0.0075
240	45	0.0075
240	44	0.0075
240	43	0.0075
240	42	0.0075
240	41	0.0075
240	40	0.0075
240	39	0.0075
240	38	0.0075
240	37	0.0075
240	36	0.0075
240	35	0.02
240	34	0.02
240	33	0.02
240	32	0.02
240	31	0.02
240	30	0.02
240	29	0.02
240	28	0.02
240	27	0.02
240	26	0.02
240	25	0.02
240	24	0.02
240	23	0.02
240	22	0.0125
240	21	0.0125
240	20	0.0125
240	19	0.0125
240	18	0.0125
240	17	0.0125
240	16	0.02
240	15	0.02
240	14	0.02
240	13	0.02
240	12	0.02
240	11	0.02
240	10	0.02
240	9	0.02
240	8	0.0125
240	7	0.0125
240	6	0.0125
240	5	0.02
240	4	0.02
240	3	0.02
240	2	0.0125
240	1	0.0125
240	0	0.02
239	112	0.01
239	111	0.01
239	110	0.01
239	109	0.01
239	108	0.01
239	107	0.01
239	106	0.01
239	105	0.01
239	104	0.01
239	103	0.01
239	102	0.01
239	101	0.01
239	100	0.01
239	99	0.0075
239	98	0.01
239	97	0.0075
239	96	0.0075
239	95	0.01
239	94	0.0075
239	93	0.01
239	92	0.01
239	91	0.01
239	90	0.01
239	89	0.01
239	88	0.01
239	87	0.01
239	86	0.01
239	85	0.01
239	84	0.01
239	83	0.01
239	82	0.01
239	81	0.01
239	80	0.0075
239	79	0.0075
239	78	0.0075
239	77	0.01
239	76	0.0075
239	75	0.0075
239	74	0.0075
239	73	0.0075
239	72	0.0075
239	71	0.0075
239	70	0.0075
239	69	0.0075
239	68	0.02
239	67	0.02
239	66	0.0075
239	65	0.0075
239	64	0.0075
239	63	0.0075
239	62	0.02
239	61	0.02
239	60	0.02
239	59	0.02
239	58	0.0125
239	57	0.0125
239	56	0.02
239	55	0.02
239	54	0.02
239	53	0.02
239	52	0.0125
239	51	0.02
239	50	0.02
239	49	0.02
239	48	0.02
239	47	0.02
239	46	0.0075
239	45	0.0075
239	44	0.0075
239	43	0.0075
239	42	0.0075
239	41	0.0075
239	40	0.0075
239	39	0.0075
239	38	0.0075
239	37	0.0075
239	36	0.0075
239	35	0.02
239	34	0.02
239	33	0.02
239	32	0.02
239	31	0.02
239	30	0.02
239	29	0.02
239	28	0.02
239	27	0.02
239	26	0.02
239	25	0.02
239	24	0.02
239	23	0.02
239	22	0.0125
239	21	0.0125
239	20	0.0125
239	19	0.0125
239	18	0.0125
239	17	0.0125
239	16	0.02
239	15	0.02
239	14	0.02
239	13	0.02
239	12	0.02
239	11	0.02
239	10	0.02
239	9	0.0125
239	8	0.0125
239	7	0.0125
239	6	0.0125
239	5	0.0125
239	4	0.0125
239	3	0.0125
239	2	0.0125
239	1	0.0125
239	0	0.0125
238	112	0.01
238	111	0.01
238	110	0.01
238	109	0.01
238	108	0.01
238	107	0.01
238	106	0.01
238	105	0.01
238	104	0.01
238	103	0.01
238	102	0.01
238	101	0.01
238	100	0.01
238	99	0.01
238	98	0.01
238	97	0.01
238	96	0.01
238	95	0.01
238	94	0.01
238	93	0.0075
238	92	0.01
238	91	0.01
238	90	0.01
238	89	0.01
238	88	0.01
238	87	0.01
238	86	0.01
238	85	0.0075
238	84	0.01
238	83	0.01
238	82	0.0075
238	81	0.01
238	80	0.01
238	79	0.0075
238	78	0.0075
238	77	0.0075
238	76	0.01
238	75	0.0075
238	74	0.0075
238	73	0.0075
238	72	0.0075
238	71	0.0075
238	70	0.0075
238	69	0.0075
238	68	0.02
238	67	0.02
238	66	0.0075
238	65	0.0075
238	64	0.0075
238	63	0.02
238	62	0.02
238	61	0.02
238	60	0.02
238	59	0.02
238	58	0.02
238	57	0.02
238	56	0.02
238	55	0.02
238	54	0.02
238	53	0.02
238	52	0.02
238	51	0.02
238	50	0.02
238	49	0.02
238	48	0.02
238	47	0.02
238	46	0.0075
238	45	0.0075
238	44	0.0075
238	43	0.0075
238	42	0.0075
238	41	0.0075
238	40	0.0075
238	39	0.0075
238	38	0.0075
238	37	0.0075
238	36	0.0075
238	35	0.0075
238	34	0.02
238	33	0.02
238	32	0.02
238	31	0.02
238	30	0.02
238	29	0.02
238	28	0.02
238	27	0.02
238	26	0.02
238	25	0.02
238	24	0.02
238	23	0.02
238	22	0.0125
238	21	0.0125
238	20	0.0125
238	19	0.0125
238	18	0.0125
238	17	0.0125
238	16	0.02
238	15	0.02
238	14	0.02
238	13	0.02
238	12	0.02
238	11	0.02
238	10	0.0125
238	9	0.0125
238	8	0.0125
238	7	0.0125
238	6	0.0125
238	5	0.0125
238	4	0.0125
238	3	0.0125
238	2	0.0125
238	1	0.0125
238	0	0.02
237	112	0.01
237	111	0.01
237	110	0.01
237	109	0.01
237	108	0.01
237	107	0.01
237	106	0.01
237	105	0.01
237	104	0.01
237	103	0.01
237	102	0.01
237	101	0.01
237	100	0.0075
237	99	0.0075
237	98	0.01
237	97	0.01
237	96	0.0075
237	95	0.0075
237	94	0.0075
237	93	0.01
237	92	0.01
237	91	0.0075
237	90	0.01
237	89	0.01
237	88	0.01
237	87	0.01
237	86	0.01
237	85	0.01
237	84	0.01
237	83	0.01
237	82	0.0075
237	81	0.0075
237	80	0.0075
237	79	0.01
237	78	0.0075
237	77	0.01
237	76	0.0075
237	75	0.01
237	74	0.0075
237	73	0.0075
237	72	0.0075
237	71	0.0075
237	70	0.0075
237	69	0.0075
237	68	0.0075
237	67	0.02
237	66	0.02
237	65	0.0075
237	64	0.0075
237	63	0.0075
237	62	0.02
237	61	0.02
237	60	0.02
237	59	0.02
237	58	0.02
237	57	0.02
237	56	0.02
237	55	0.02
237	54	0.02
237	53	0.02
237	52	0.02
237	51	0.02
237	50	0.02
237	49	0.02
237	48	0.02
237	47	0.02
237	46	0.0075
237	45	0.0075
237	44	0.0075
237	43	0.0075
237	42	0.0075
237	41	0.0075
237	40	0.0075
237	39	0.0075
237	38	0.0075
237	37	0.0075
237	36	0.0075
237	35	0.0075
237	34	0.02
237	33	0.02
237	32	0.02
237	31	0.02
237	30	0.02
237	29	0.02
237	28	0.02
237	27	0.02
237	26	0.02
237	25	0.02
237	24	0.02
237	23	0.02
237	22	0.02
237	21	0.0125
237	20	0.0125
237	19	0.0125
237	18	0.0125
237	17	0.02
237	16	0.02
237	15	0.02
237	14	0.02
237	13	0.02
237	12	0.02
237	11	0.02
237	10	0.0125
237	9	0.0125
237	8	0.0125
237	7	0.0125
237	6	0.0125
237	5	0.0125
237	4	0.0125
237	3	0.0125
237	2	0.0125
237	1	0.0125
237	0	0.02
236	112	0.01
236	111	0.01
236	110	0.01
236	109	0.01
236	108	0.01
236	107	0.01
236	106	0.01
236	105	0.01
236	104	0.01
236	103	0.01
236	102	0.01
236	101	0.01
236	100	0.0075
236	99	0.0075
236	98	0.01
236	97	0.01
236	96	0.0075
236	95	0.0075
236	94	0.0075
236	93	0.01
236	92	0.01
236	91	0.0075
236	90	0.0075
236	89	0.01
236	88	0.01
236	87	0.0075
236	86	0.01
236	85	0.01
236	84	0.0075
236	83	0.01
236	82	0.01
236	81	0.01
236	80	0.01
236	79	0.0075
236	78	0.0075
236	77	0.01
236	76	0.01
236	75	0.0075
236	74	0.0075
236	73	0.0075
236	72	0.0075
236	71	0.0075
236	70	0.0075
236	69	0.0075
236	68	0.0075
236	67	0.0075
236	66	0.02
236	65	0.0075
236	64	0.0075
236	63	0.0075
236	62	0.0075
236	61	0.02
236	60	0.02
236	59	0.02
236	58	0.02
236	57	0.02
236	56	0.02
236	55	0.02
236	54	0.02
236	53	0.02
236	52	0.02
236	51	0.02
236	50	0.02
236	49	0.02
236	48	0.02
236	47	0.02
236	46	0.02
236	45	0.02
236	44	0.0075
236	43	0.0075
236	42	0.0075
236	41	0.0075
236	40	0.0075
236	39	0.0075
236	38	0.0075
236	37	0.0075
236	36	0.0075
236	35	0.0075
236	34	0.0075
236	33	0.02
236	32	0.02
236	31	0.02
236	30	0.02
236	29	0.02
236	28	0.02
236	27	0.02
